domatia,label,_key,length
0,Psychotria_lamarinensis,337,0.005668616333
0,Psychotria_gabriellae,338,0.003663877749
0,Psychotria_bimbiensis,339,0.004004485081
0,Psychotria_walikalensis,340,0.02933405873
0,Psychotria_macroglossa,341,0.00472777159
0,Psychotria_nervosa,342,0.001251858881
0,Psychotria_trichotoma,343,0.002788000341
0,Psychotria_taxifolia,344,0.009149382777
0,Psychotria_poeppigiana,345,0.003702450005
1,Psychotria_marginata,346,0.008905611746
0,Psychotria_siamica,347,0.007890674794
1,Myrmephytum_selebicum,348,0.01585405803
0,Psychotria_guapilensis,349,0.02365670397
0,Psychotria_samoana,350,0.002650576662
1,Psychotria_lokohensis,351,0.004334452302
0,Psychotria_konguensis,352,1.0000005e-06
0,Psychotria_brachybotrya,353,0.00415903293
0,Psychotria_kikwitensis,354,0.004104369267
0,Psychotria_bremekampiana,355,0.02382746646
0,Psychotria_allenii,356,0.02008390818
0,Psychotria_kappleri,357,0.0352126181
0,Psychotria_rupicola,358,0.005055091465
0,Psychotria_anetoclada,359,1.0000005e-06
0,Psychotria_umbellifera,360,0.002077206752
0,Psychotria_orophila,361,0.004151171298
0,Psychotria_polygrammata,362,0.006952398603
0,Psychotria_stenostachya,363,0.00980708962
0,Psychotria_brieyi,364,0.01953952979
1,Myrmecodia_platyrea,365,0.009323075669
0,Dolianthus_vaccinioides,366,0.008755084168
0,Psychotria_megalocarpa,367,0.005365723873
0,Psychotria_granvillei,368,0.01913605382
0,Psychotria_menalohensis,369,0.01413985488
0,Psychotria_pittieri,370,0.01470011724
1,Myrmecodia_melanacantha,371,0.01591157729
0,Psychotria_micralabastra,372,0.01035449132
0,Psychotria_hispidula,373,1.0000005e-06
0,Psychotria_schweinfurthii,374,0.03950357671
0,Psychotria_chiriquensis,375,0.005582975389
1,Psychotria_capitata,376,0.008136164694
0,Psychotria_asiatica,377,1.0000005e-06
1,Psychotria_liesneri,378,0.02232429747
0,Psychotria_sixaolensis,379,0.004316831138
0,Psychotria_brachylaena,380,0.00529976839
0,Psychotria_globiceps,381,0.006038111557
1,Psychotria_adenophylla,382,0.009260990096
0,Psychotria_berteroana,383,0.004869130047
1,Psychotria_lauracea,384,0.008843093545
0,Psychotria_amita,385,0.02442622845
0,Psychotria_decorifolia,386,0.0115169865
0,Psychotria_ligustrifolia,387,1.0000005e-06
1,Psychotria_cocosensis,388,0.005532576964
0,Psychotria_collina,389,0.007514066795
0,Psychotria_dalzellii,390,0.0292455604
0,Straussia_psychotrioides,391,1.0000005e-06
0,Psychotria_herzogii,392,0.006924519847
1,Myrmecodia_salomonensis,393,0.0182382193
0,Psychotria_neillii,394,0.004967397536
0,Psychotria_mirandae,395,1.0000005e-06
0,Psychotria_hanta,396,0.02858812099
1,Myrmecodia_ferox,397,0.01724765364
0,Psychotria_ostreophora,398,0.01111753033
1,Hydnophytum_formicarum,399,0.008786923854
0,Psychotria_dwyeri,400,1.0000005e-06
0,Psychotria_luxurians,401,1.0000005e-06
0,Psychotria_pichisensis,402,0.05077134015
0,Saldinia_acuminata,403,0.01213577475
0,Psychotria_micrococca,404,0.01450178229
0,Saldinia_pallida,405,0.02255677425
0,Psychotria_mauiensis,406,0.001635975599
1,Psychotria_racemosa,407,0.00775024931
0,Psychotria_hathewayi,408,0.005743253059
1,Hydnophytum_contortum,409,0.006812523664
0,Psychotria_ramonensis,410,1.0000005e-06
1,Hydnophytum_grandiflorum,411,0.003356456718
0,Psychotria_peduncularis,412,0.009723340839
1,Psychotria_daphnoides,413,0.00218491334
0,Psychotria_boquetensis,414,1.0000005e-06
0,Psychotria_elata,415,0.005588984611
0,Psychotria_olgae,416,0.03139532608
1,Psychotria_pachygrammata,417,1.0000005e-06
0,Psychotria_ammericola,418,0.003188011519
0,Psychotria_ramuensis,419,0.003215925122
0,Psychotria_lucidula,420,0.002462541013
1,Psychotria_holtzii,421,0.005875673993
0,Psychotria_insueta,422,0.002403980094
0,Psychotria_microdon,423,0.04131408297
0,Ophiorrhiza_mungos,424,0.18358761919
0,Psychotria_baladensis,425,0.002737177822
1,Myrmecodia_jobiensis,426,0.03534817393
0,Psychotria_baillonii,427,0.004053378927
0,Psychotria_peteri,428,0.02753699178
0,Psychotria_microbotrys,429,0.0195583936
