,SL_TL_ratio_snoutventtotaillength_ratio_lowerCI95,SL_TL_ratio_snoutventtotaillength_ratio_estimate,SL_TL_ratio_snoutventtotaillength_ratio_upperCI95,TOTL_mm_totallength_quant_lowerCI95,TOTL_mm_totallength_quant_estimate,TOTL_mm_totallength_quant_upperCI95,SL_male_mm_snoutventlength_quant_lowerCI95,SL_male_mm_snoutventlength_quant_estimate,SL_male_mm_snoutventlength_quant_upperCI95,SL_female_mm_snoutventlength_quant_lowerCI95,SL_female_mm_snoutventlength_quant_estimate,SL_female_mm_snoutventlength_quant_upperCI95,SE_mm_snouteyelength_quant_lowerCI95,SE_mm_snouteyelength_quant_estimate,SE_mm_snouteyelength_quant_upperCI95,BW_mm_bodywidth_quant_lowerCI95,BW_mm_bodywidth_quant_estimate,BW_mm_bodywidth_quant_upperCI95,FLL_mm_forelimblength_quant_lowerCI95,FLL_mm_forelimblength_quant_estimate,FLL_mm_forelimblength_quant_upperCI95,HLL_mm_hindlimblength_quant_lowerCI95,HLL_mm_hindlimblength_quant_estimate,HLL_mm_hindlimblength_quant_upperCI95,elevation_m_maxaltitude_quant_lowerCI95,elevation_m_maxaltitude_quant_estimate,elevation_m_maxaltitude_quant_upperCI95,cvalue_quant_lowerCI95,cvalue_quant_estimate,cvalue_quant_upperCI95,HW_lowerCI95,HW_estimate,HW_upperCI95,label,_key,length
526,0.571807941090664,0.885876572591589,1.19994520409251,69.4111728982738,100.921733459409,132.432294020545,85.0484712071628,100.732179598173,116.415887989183,85.0616406938752,100.734021314756,116.406401935636,5.99734964324173,8.01163559696644,10.0259215506911,6.62950740009901,9.00489030874896,11.3802732173989,10.4403994714607,14.7442490038117,19.0480985361627,12.8321413249955,17.7205282397853,22.6089151545751,-498.758717146986,3.51380372582518,505.786324598636,2.5664351875755,13.6234359351325,24.6804366826895,-4.27668086736508,0.0276197627950453,4.33192039295517,node 526,80,0.444167
652,0.553702051682986,1.05682799012708,1.55995392857116,78.2758031219236,128.754516253687,179.23322938545,35.7515501488137,60.8762512843591,86.0009524199044,35.0194752357341,60.126029716678,85.2325841976218,0.872323850079939,4.09913292655246,7.32594200302498,1.89510675009105,5.70037934088474,9.50565193167843,1.31945584554014,8.21405822763091,15.1086606097217,3.11902790652013,10.9500368239904,18.7810457414606,522.432460936552,1327.05383369554,2131.67520645453,-12.8018293105797,4.91106309419781,22.6239554989754,-0.963896763684782,5.93142825984728,12.8267532833793,node 652,81,4.618333
808,-0.0668785215116982,0.628400064761525,1.32367865103475,73.2483039734572,143.005725766657,212.763147559857,19.3191421846115,54.0394087247959,88.7596752649804,12.4472299384922,47.1424192974127,81.8376086563333,-3.00664741446615,1.45253682040258,5.91172105527131,-3.64922856612899,1.60934457659777,6.86791771932453,-6.93206856977276,2.59570376484477,12.1234760994623,-7.44614251582943,3.37566648505311,14.1974754859357,-53.022243980655,1058.89818744679,2170.81861887423,-20.7622993509862,3.71545830167754,28.1932159543413,-9.4587300885754,0.0700408769639031,9.5988118425032,node 808,82,1.228606
744,0.749297037855539,1.06444743183308,1.37959782581062,23.5067509949213,55.1258449739574,86.7449389529936,22.2071829977133,37.9449115789938,53.6826401602742,22.2310792119346,37.9574410062736,53.6838028006125,-1.91288058362618,0.108343277114261,2.1295671378547,-2.26545967071209,0.118104889463808,2.50166944963971,-4.04997960372134,0.26869389531127,4.58736739434388,-4.6144938731313,0.290730360018913,5.19595459316913,-251.753559937557,252.248963589511,756.251487116579,-10.7802644188764,0.314820515743377,11.4099054503631,-4.14658606429917,0.17254008628154,4.49166623686225,node 744,83,16.068584
660,0.519657357798099,1.08495078482316,1.65024421184822,87.0104823406147,143.726470441555,200.442458542495,37.2553687728601,65.4845402837047,93.7137117945493,36.8775581205294,65.0863407311307,93.2951233417321,0.999614560333769,4.62513616797679,8.25065777561982,2.91638086319698,7.19184237143592,11.4673038796749,1.76159311727632,9.50810966659223,17.2546262159082,4.22451770753002,13.0231455057915,21.821773304053,260.843323238976,1164.88570807635,2068.92809291373,-16.1564644059865,3.74507690787991,23.6466182217463,-1.50077666456384,6.24655181756181,13.9938802996875,node 660,84,3.753508
515,0.600341970968177,1.1158632295398,1.63138448811143,87.3136907433246,139.036028504796,190.758366266268,46.6763458651615,72.4200345938467,98.163723322532,46.6924302307404,72.4175252326781,98.1426202346158,1.65215894695466,4.95846567687158,8.26477240678851,1.70461982545686,5.60364145268723,9.50266307991759,5.03803134983012,12.1024933975592,19.1669554452884,6.44211072920802,14.4660491997715,22.489987670335,-488.044156989504,336.400362887777,1160.84488276506,-6.63022428424097,11.5190538342623,29.6683319527655,-4.64600729242108,2.41919520018843,9.48439769279794,node 515,85,1.827269
681,0.488487000438829,0.960214282947056,1.43194156545528,77.6505565028339,124.979037009718,172.307517516603,29.7963407994654,53.3530809412167,76.909821082968,30.0806709977058,53.6203969658522,77.1601229339987,0.253400662068296,3.27883378031413,6.30426689855997,-0.754797934209217,2.81299843901957,6.38079481224836,1.55546741254996,8.01979730922822,14.4841272059065,2.47996577482695,9.82226374372098,17.164561712615,202.351377336,956.758623349648,1711.16586936329,-8.66419596841842,7.94328530218769,24.5507665727938,-1.67395842236201,4.79104901776468,11.2560564578914,node 681,86,3.122086
802,-0.056209818295074,0.66186568189444,1.37994118208395,65.2975170735768,137.342157214987,209.386797356397,17.1004028571137,52.9590834705833,88.8177640840529,12.9961984428134,48.828979640085,84.6617608373567,-2.95850081942717,1.64689191538123,6.25228465018963,-3.61012920477519,1.82086293894487,7.25185508266492,-6.82821157867751,3.01195899459501,12.8521295678675,-7.06233303202761,4.11430330437525,15.2909396407781,-118.802979828878,1029.57529002113,2177.95355987113,-22.4959138216423,2.78442476057752,28.0647633427974,-9.72535052011991,0.115851427356873,9.95705337483366,node 802,87,2.536452
675,0.32944888667707,1.00338541808164,1.67732194948621,72.4465820363622,140.062751743277,207.678921450193,34.8456186250565,68.5001226806995,102.154626736343,36.0720312492306,69.702227884953,103.332424520675,-1.593709833618,2.72859667124595,7.05090317610989,-3.00026892585119,2.09688869400656,7.19404631386431,-2.72260610179032,6.5127047016424,15.7480155050751,-2.61984963478992,7.86977648856015,18.3594026119102,270.258471250601,1348.04773953623,2425.83700782185,-7.83794582120423,15.8884502086531,39.6148462385104,-4.08392012537638,5.15235865531447,14.3886374360053,node 675,88,3.95876
835,0.282564341190637,1.05550151085331,1.82843868051598,48.5142278921084,126.063148897728,203.612069903347,35.2701959583802,73.8685147896145,112.466833620849,35.4421736870156,74.0126143613615,112.583055035707,1.0389042413966,5.99615347868204,10.9534027159675,0.909318709421972,6.75524395672437,12.6011692040268,2.33469983406747,12.9266690488587,23.51863826365,2.16856152681842,14.1991037942098,26.2296460616012,1097.37108717835,2333.48657832896,3569.60206947956,-16.7804288635737,10.4313522746186,37.6431334128109,1.93011453242634,12.5231939194183,23.1162733064102,node 835,89,2.216948
632,0.897854820856337,1.49998527005035,2.10211571924437,49.0614049600272,109.473257918274,169.885110876521,29.2675892267565,59.3362985192958,89.4050078118351,29.302813239206,59.3498050005038,89.3967967618016,-0.409832642720712,3.45194400248329,7.31372064768728,-2.79342123753687,1.76064826936634,6.31471777626954,7.83930116725732,16.0906150275221,24.3419288877869,8.57563969794695,17.9476250336676,27.3196103693883,675.333706918741,1638.28749560383,2601.24128428892,-6.02452411434047,15.1738897324924,36.3723035793254,-0.871391386847142,7.38078731536359,15.6329660175743,node 632,90,25.880127
733,0.200936894071345,0.914696671032921,1.6284564479945,43.5252585083369,115.136901385776,186.748544263215,8.14081479399194,43.7839802690034,79.4271457440148,9.12574748252908,44.743169200061,80.3605909175929,-0.849602555294624,3.72811119534826,8.30582494599115,-1.73772563045447,3.6606255737833,9.05897677802106,-1.60637383718258,8.17465608486491,17.9556860069124,-2.7280604513452,8.38140290807334,19.4908662674919,-500.639029328299,640.83734403263,1782.31371739356,-14.0121464274023,11.1162541700226,36.2446547674475,-5.41642496736298,4.36563013020131,14.1476852277656,node 733,91,2.656958
777,-0.179891335191254,0.481217041766291,1.14232541872384,-33.3246441208307,33.0044746136308,99.3335933480923,3.47870528329752,36.4926072113723,69.5065091394471,3.55092251866593,36.5409797103554,69.5310369020449,-2.40507017877456,1.83496268038539,6.07499553954533,-3.70532929768302,1.29480564697997,6.29494059164296,-5.6194805908048,3.44003918805507,12.4995589669149,-6.38967849595683,3.90028113399005,14.1902407639369,1472.81787718948,2530.09179046668,3587.36570374388,-14.8420880822222,8.43268400597421,31.7074560941706,-9.00613026516013,0.0543390658374053,9.11480839683494,node 777,92,3.115399
663,0.588119062102501,1.10837511988109,1.62863117765969,80.3993093442534,132.596690335744,184.794071327235,36.8848151333104,62.8649464818687,88.8450778304271,35.9197397030513,61.8811065509877,87.8424733989242,0.048259976869983,3.38493344379824,6.7216069107265,2.19755727139649,6.13238941895284,10.0672215665092,1.35349994004054,8.4828454600709,15.6121909801013,2.62100489752124,10.7186391408108,18.8162733841005,243.694694967786,1075.71131627444,1907.72793758109,-15.869644975181,2.44632498427674,20.7622949437345,0.347750432981403,7.47784319849983,14.6079359640183,node 663,93,2.240385
889,0.569126045683435,1.18357212563114,1.79801820557885,3.04967008414938,64.6971524233319,126.344634762514,20.5276707043143,51.2113881257111,81.8951055471079,20.618973620383,51.2805293126141,81.9420850048452,-0.58983468340761,3.3509285257199,7.29169173484741,-1.06677782070237,3.58043801113546,8.22765384297329,-2.59064569581583,5.82943580420521,14.2495173042262,-3.45662869155986,6.10704585532468,15.6707204022092,460.590490299579,1443.23998331284,2425.88947632609,-20.2352187559096,1.39677528579802,23.0287693275056,-8.40692407640437,0.0140399545435717,8.43500398549151,node 889,94,2.565353
586,0.46379226060309,1.06000735170072,1.65622244279834,92.9671778096544,152.785541858658,212.603905907661,40.930262150386,70.7035750164537,100.476887882521,40.9729070636492,70.7247157525326,100.476524441416,1.94438744430073,5.76822581254956,9.5920641807984,0.606654107064581,5.11598421909871,9.62531433113284,10.9032741562706,19.0735267177512,27.2437792792318,10.7072323925395,19.9871468997393,29.2670614069392,460.02834120893,1413.52202619394,2367.01571117896,-1.23851625205545,19.7516433715484,40.7418029951522,3.20195822205982,11.3730671292381,19.5441760364163,node 586,95,2.189682
897,0.02140004225655,0.795184573163114,1.56896910406968,72.6377708199902,150.27170772696,227.905644633929,25.5719732323112,64.2126069123336,102.853240592356,27.2974980423103,65.9102230029736,104.522947963637,1.09008920750755,6.05277301443832,11.0154568213691,0.510042076397416,6.36237613761599,12.2147101988346,0.850217348900522,11.4537984055871,22.0573794622736,0.201354784018317,12.2450859827492,24.2888171814801,-234.078519250857,1003.39210967975,2240.86273861036,-8.18910335099529,19.0525097187159,46.2941227884272,-10.4873699700988,0.117322475856171,10.7220149218112,node 897,96,14.598997
751,0.926467897732736,1.1003687136392,1.27426952954566,67.4881173757583,84.9356165579084,102.383115740058,27.5670110232834,36.2511310278871,44.9352510324907,27.5740937128753,36.2519414945621,44.9297892762489,1.55008263976276,2.6653992797839,3.78071591980503,1.36614666912248,2.68140385966196,3.99666105020144,2.78573090855969,5.1687862988344,7.55184168910911,3.12941478674138,5.83613041410548,8.54284604146957,137.515219827518,415.625137299232,693.735054770945,8.79200689899526,14.9143039341668,21.0366009693384,0.454259505116771,2.83756466970571,5.22086983429466,node 751,97,0.593805
501,0.663351369000403,1.19690719592229,1.73046302284417,87.6074767779722,141.139225926627,194.670975075281,45.2840979709477,71.9283825649743,98.5726671590009,44.3836886733268,71.0087290730833,97.6337694728397,1.01229617829802,4.43426800197423,7.85623982565045,0.328316313549728,4.36373808115499,8.39915984876024,4.67422919438412,11.9858285260549,19.2974278577256,6.00053178155592,14.3051730638455,22.6098143461351,-34.2161761703014,819.070027337868,1672.35623084604,-18.1439115195386,0.640285899175189,19.424483317889,4.02842503884497,11.340790718506,18.653156398167,node 501,98,2.108356
527,-0.0700164583991674,1.20170309355266,2.47342264550449,37.9107676387106,165.502612029703,293.094456420696,12.2795909394888,75.7857058693394,139.29182079919,13.1388020862841,76.5990488672362,140.059295648188,0.74767857418942,8.90387939670324,17.0600802192171,0.148891330002392,9.76723772093586,19.3855841118693,1.56590935499341,18.9929588912455,36.4200084274976,3.27422005462952,23.0681650510923,42.8621100475551,-840.635572717966,1193.15488304808,3226.94533881413,-15.6092219595575,29.1625337214067,73.934289402371,-9.41919406933744,8.00968204189265,25.4385581531227,node 527,99,56.468151
680,0.388305175255297,0.957012044105648,1.525718912956,60.9452389195882,118.003698234045,175.062157548502,32.9699467012409,61.3695759427468,89.7692051842526,32.8180263849982,61.1971436108635,89.5762608367288,0.142319559222276,3.78973334976074,7.43714714029921,-0.94639908388586,3.35487917444594,7.65615743277774,-0.0311979638046598,7.76209479468973,15.5553875531841,0.652135726055871,9.50389275366257,18.3556497812693,-131.297525400659,778.203787385834,1687.70510017233,-4.71078014988331,15.3109337155481,35.3326475809795,-6.08369146556634,1.71041812847552,9.50452772251738,node 680,100,3.370106
535,0.465731975193418,1.09418376439797,1.72263555360251,106.878873852685,169.931551443715,232.984229034745,42.8081428234974,74.1912661637337,105.57438950397,43.2571383796126,74.6175948353156,105.978051291019,3.17307444140693,7.20366356945281,11.2342526974987,3.56480649387982,8.31795115481857,13.0710958157573,8.35034888143129,16.9623580660072,25.5743672505831,10.6818252625056,20.4634946009626,30.2451639394196,19.082960209347,1024.13100624404,2029.17905227874,0.766023510916909,22.891098115885,45.0161727208532,-0.958405366510978,7.65450646543816,16.2674182973873,node 535,101,3.923301
898,-0.237418712042325,0.554118321178494,1.34565535439931,91.7408904176642,171.155938977242,250.57098753682,26.4161117983395,65.9432557553574,105.470399712375,27.4824121363028,66.9810070799453,106.479602023588,1.54265847421352,6.61919833828753,11.6957382023615,1.03953007009411,7.0261309327488,13.0127317954035,1.75407984489565,12.600932884582,23.4477859242684,1.18634298663744,13.5063867212719,25.8264304559063,-438.702995035189,827.158224979185,2093.01944499356,-3.19834100803646,24.6682610343769,52.5348630767902,-10.7762707936165,0.0717191333158129,10.9197090602481,node 898,102,5.195814
502,0.740520702587775,1.19902962317676,1.65753854376575,106.021353240188,152.023633190892,198.025913141596,50.0416233434092,72.9382754886055,95.8349276338019,47.2648154018398,70.1449301308986,93.0250448599575,2.68818309553541,5.62883996402356,8.56949683251172,1.02373729095985,4.49155974819053,7.95938220542121,10.0700299097895,16.3532215613247,22.6364132128598,12.2089798742622,19.3455378839245,26.4820958935868,415.838883146415,1149.1067370111,1882.37459087578,-15.9412281316142,0.200891676677015,16.3430114849682,8.87193072377251,15.1557809331794,21.4396311425862,node 502,103,4.579361
710,0.623856783613936,1.03806183340918,1.45226688320442,102.166989643681,143.724254512595,185.281519381508,45.2534466454341,65.937687488039,86.6219283306439,45.3743434116772,66.0436447820774,86.7129461524776,4.19084403392383,6.84735706987133,9.50387010581882,3.51840749505372,6.65114823155488,9.78388896805604,9.31630240596655,14.9923745477125,20.6684466894585,11.1168573517803,17.5638384965781,24.0108196413759,296.997587615024,959.412721290326,1621.82785496563,-13.1766887739393,1.4056829941065,15.9880547621523,1.23009018067285,6.90675724649511,12.5834243123174,node 710,104,3.594998
896,0.530609869620836,1.4229649169355,2.31531996425017,4.49051260272464,94.0206500954941,183.550787588263,6.67879369297133,51.2405070880519,95.8022204831325,8.82814208858868,53.3576701845459,97.8871982805031,-2.12703466836718,3.59610370731611,9.3192420829994,-3.09777016382825,3.65134361333843,10.4004573905051,-5.60359127286369,6.62482464604672,18.8532405649571,-7.19923164218178,6.69001516286505,20.5792619679119,946.394385733921,2373.48825686124,3800.58212798856,-8.57795489461149,22.8380142140879,54.2539833227873,-12.1183545793432,0.111343032058587,12.3410406434604,node 896,105,11.913945
534,0.440761608836216,1.06420308608895,1.68764456334168,120.175302415816,182.725294535096,245.275286654376,45.3058444245598,76.4387668095949,107.57168919463,47.0739513057474,78.1843875172672,109.294823728787,4.10761048254901,8.1060658666419,12.1045212507348,3.52820806029038,8.24345842621321,12.958708792136,9.57819279112816,18.1215430056959,26.6648932202636,11.8740399163053,21.5777252062847,31.2814104962641,139.617615305501,1136.65294767831,2133.68828005113,5.50151985001733,27.4502029996149,49.3988861492124,-4.61044537770224,3.93380028791112,12.4780459535245,node 534,106,1.962261
686,0.383200517602222,1.0656920050197,1.74818349243718,57.2877868090824,125.76227674446,194.236766679838,20.7099494980939,54.7916641120256,88.8733787259573,21.7732943091624,55.8303929445799,89.8874915799975,-0.357348408259278,4.01982549182714,8.39699939191356,-1.56184307965423,3.600017902014,8.76187888368223,0.122964129446864,9.47550804609914,18.8280519627514,0.661420994501224,11.2842025203194,21.9069840461377,-76.7743006733328,1014.69643367284,2106.16716801901,-14.3957625762445,9.63181652489897,33.6593956260425,-5.17551267121953,4.17801151020236,13.5315356916242,node 686,107,3.481115
894,0.152551442298749,1.00059974068181,1.84864803906487,12.4107858346602,97.4956194815653,182.58045312847,7.84589019406007,50.1950485604001,92.5442069267402,6.98078620017112,49.2993573151289,91.6179284300866,-1.04717563232894,4.39180045181432,9.83077653595759,-2.08935240829911,4.32465788003134,10.7386681683618,-3.53080849040461,8.09044847806242,19.7117054465295,-4.7789829929418,8.42064214986175,21.6202672926653,530.987521874683,1887.22406996657,3243.46061805846,-4.64431373061656,25.2118060110277,55.0679257526719,-11.3673326807578,0.255142342271344,11.8776173653005,node 894,108,5.773689
875,0.462799179853202,0.899238980099466,1.33567878034573,53.9516771347989,97.7397583934306,141.527839652062,31.4232833326535,53.2178653785622,75.0124474244708,33.7669695635997,55.5458101783789,77.3246507931582,-0.0475272386435797,2.75158884971329,5.55070493807016,-0.625088869588723,2.67581907911394,5.97672702781661,-0.882533869029897,5.09823288635277,11.0789996417354,-1.28611553081271,5.50694303865167,12.300001608116,1545.3247000196,2243.29863530664,2941.27257059368,-6.53288050971844,8.83228083901166,24.1974421877418,-5.97011824239585,0.0112753729083287,5.99266898821251,node 875,109,0.535752
523,-0.812470956899784,1.10822783787571,3.02892663265121,-8.65605925486022,184.047985728043,376.752030710947,-0.216279073775652,95.6980427744889,191.612364622753,0.275854523550038,96.1209009579289,191.965947392308,-3.14758446492124,9.17085875292955,21.4893019707803,-4.41556804028831,10.1111774929116,24.6379230261115,-8.38342752210218,17.9369298156454,44.257287153393,-8.51357788793665,21.3815402929614,51.2766584738595,-2264.89747598813,806.769442414124,3878.43636081638,-43.0734608265868,24.5460524886166,92.16556580382,-19.9816176652248,6.34149837852317,32.6646144222711,node 523,110,69.108066
864,0.700121494959535,1.14167376581408,1.58322603666862,58.2809903204589,102.582006646656,146.883022972853,33.2563074635918,55.3061919820672,77.3560765005425,33.3070349954196,55.340993687108,77.3749523787963,1.95426612362552,4.78617115268578,7.61807618174605,2.94743019634645,6.28700509260716,9.62657998886788,5.08685843019186,11.1376840899975,17.1885097498032,4.76602547685044,11.6386581645714,18.5112908522924,2224.03725705433,2930.18728266926,3636.33730828418,-8.81780688719052,6.72734248220699,22.2724918516045,0.978584248465751,7.0300441112513,13.0815039740368,node 864,111,1.708748
552,0.807836137759604,1.35202469093484,1.89621324411008,153.92729184279,208.525824270421,263.124356698052,51.0967015231593,78.2719547056824,105.447207888205,51.1144070881086,78.27003257713,105.425658066151,0.269362134531217,3.75952717775815,7.24969222098508,-0.112083540834873,4.00375630639162,8.11959615361812,4.34043504401855,11.7977402798238,19.255045515629,5.33049570506273,13.8006322793751,22.2707688536875,1336.99925033505,2207.28978246242,3077.58031458979,-3.23805993020957,15.9204698806635,35.0789996915365,-2.30079938865984,5.15728746695536,12.6153743225706,node 552,112,2.223562
758,-0.0521689651457533,0.645980828727017,1.34413062259979,1.31858251054123,71.3640730628423,141.409563615143,9.90024803716514,44.7638946484701,79.6275412597752,10.1871766929939,45.0256425648429,79.8641084366919,-4.18910762307353,0.288491163768621,4.76608995061077,-5.01896481623113,0.261324017828937,5.54161285188901,-9.07956016154113,0.48755785820749,10.0546758779561,-10.3302003978015,0.536298114390064,11.4027966265816,578.849489453595,1695.36168374536,2811.87387803712,-13.0339190870768,11.5449213907735,36.1237618686238,-9.50196314583524,0.0661576287600909,9.63427840335542,node 758,113,9.264565
694,0.597609524904436,1.06195709956337,1.5263046742223,105.446693348999,152.034766480599,198.622839612199,45.6600289641603,68.8482471514391,92.036465338718,47.0397238994092,70.2111940830402,93.3826642666712,1.81891984237932,4.7970230448918,7.77512624740428,0.865857034961576,4.37783875451968,7.88982047407779,7.54528945165336,13.9084912858941,20.2716931201349,9.09194228205607,16.3193772443739,23.5468122066917,235.424869570669,978.030158645614,1720.63544772056,-8.42001860344966,7.92765501041444,24.2753286242785,0.232842646565905,6.59671142475643,12.960580202947,node 694,114,1.824597
861,0.636900259970807,1.14700119361538,1.65710212725996,53.6475326663306,104.826048282755,156.004563899179,30.6562449003077,56.1292577734193,81.6022706465308,30.7701629094842,56.2247775551392,81.6793922007943,2.28877568172027,5.560319040609,8.83186239949773,2.57875491635987,6.43678121359018,10.2948075108205,4.44388859374974,11.4340730455566,18.4242574973635,4.25535070178181,12.1949233911443,20.1344960805068,2044.01316373245,2859.78925896621,3675.56535419997,-10.5364236500928,7.42202822612066,25.3804801023342,-1.72584722613335,5.26506988532337,12.2559869967801,node 861,115,2.001524
782,-0.21515742260577,0.539705645513591,1.29456871363295,-18.6525233720858,57.0830198741986,132.818563120483,-2.92291828304398,34.7728305058397,72.4685792947234,-2.80473573126232,34.8637867941316,72.5323093195256,-3.70551950049805,1.13581109604032,5.97714169257868,-4.67595141593339,1.03327469115241,6.74250079823821,-8.17796829810821,2.16632188836656,12.5106120748413,-9.25386726377158,2.49535686924056,14.2445810022527,528.235598474203,1735.44618275371,2942.65676703321,-24.9377937760701,1.63767626884063,28.2131463137514,-10.2431989924741,0.102175406309869,10.4475498050938,node 782,116,5.126635
870,0.454608286042788,1.00297654088836,1.55134479573394,61.4378038962848,116.455686521295,171.473569146306,27.2445171774691,54.6284929625829,82.0124687476967,28.8450272643281,56.2092246032225,83.5734219421169,-0.685941059947821,2.83103059024614,6.34800224044009,-1.28638160109485,2.86107041912557,7.00852243934599,-1.95334626202667,5.56123564924046,13.0758175605076,-2.50037250570085,6.03481990960829,14.5700123249174,1667.92643659403,2544.90133348722,3421.87623038042,-4.10455123928309,15.2011278245179,34.5068068883189,-7.49584004729106,0.0195294871053061,7.53489902150167,node 870,117,0.715816
815,-0.128211712378624,0.5189138107794,1.16603933393743,116.507311710787,181.43352828542,246.359744860052,28.2458611566447,60.5614985034471,92.8771358502494,27.6129559852532,59.9052529266913,92.1975498681293,-2.10546518125976,2.04488834295114,6.19524186716203,-2.81747345885978,2.07690551848231,6.9712844958244,-5.80024134931799,3.06766394547704,11.9355692402721,-6.56942871910866,3.50289185781235,13.5752124347334,398.35781192606,1433.26972364546,2468.18163536486,-4.89135822021972,17.8911379467062,40.6736341136321,-8.85931983051081,0.00951493280295663,8.87834969611673,node 815,118,3.155476
843,0.48825158545925,1.19392357406992,1.8995955626806,33.1706528250156,103.97084648698,174.771040148944,21.3248602655236,56.5641442277028,91.8034281898819,21.371668355602,56.5855002691769,91.7993321827519,0.355025168604724,4.8808677139188,9.40671025923288,-0.896988864576024,4.44019228862639,9.77737344182881,2.72442495847831,12.3946236142977,22.064822270117,2.91594412737297,13.8995234131252,24.8831026988774,769.176199830728,1897.71822242928,3026.26024502782,-22.7150476459121,2.12861683694242,26.9722813197969,-1.1498439779661,8.52136823685301,18.1925804516721,node 843,119,3.360891
616,1.31367715648041,2.28413486576024,3.25459257504007,163.236307359493,260.602498545615,357.968689731737,60.6942238463354,109.156165573578,157.61810730082,60.7425527597411,109.169492195291,157.59643163084,1.71631715351419,7.94036863915403,14.1644201247939,2.13450937011898,9.47433393385957,16.8141584976002,-1.22438173743826,12.0743165066051,25.3730147506484,-2.87483208516249,12.2300599402814,27.3349519657252,-1342.02070643654,209.97841461862,1761.97753567378,49.5059873946243,83.6716140785101,117.837240762396,2.32066986943719,15.6207619850823,28.9208541007275,node 616,120,88.196701
678,0.253540949399533,0.950247066725054,1.64695318405057,37.7177716445041,107.618417877093,177.519064109681,-2.64440238161903,32.1471510637121,66.9387045090431,-2.47892286638741,32.2875019097501,67.0539266858876,-1.94075136555805,2.52758837055704,6.99592810667213,-3.06862131004197,2.20074862205847,7.4701185541589,-4.48947162990902,5.05786292212094,14.6051974741509,-4.79715595098335,6.04687215558689,16.8909002621571,126.903213136581,1241.10661569946,2355.31001826234,-20.7840702720499,3.74394458661687,28.2719594452836,-8.3339299436358,1.21440528968348,10.7627405230028,node 678,121,6.443425
513,0.299883034320411,0.805137994675974,1.31039295503154,71.3870443319841,122.079362603353,172.771680874721,39.1081441441416,64.3391626748947,89.5701812056477,39.4578312011488,64.6706262881262,89.8834213751037,-0.538692181140275,2.70177142335995,5.94223502786017,-0.591641336978634,3.22973360137039,7.05110853971941,-0.651568028342757,6.27220947357539,13.1959869754935,-0.39505335275974,7.46909317162022,15.3332396960002,-369.890393127303,438.135806141607,1246.16200541052,-16.1571788137095,1.63066726203553,19.4185133377805,-2.14708979497122,4.77741340630939,11.70191660759,node 513,122,3.206381
741,0.816485009400173,1.09780155714699,1.37911810489381,65.5083663677194,93.7329046549806,121.957442942242,31.7437517030778,45.7919127032436,59.8400737034095,32.8902498069486,46.9282643331691,60.9662788593897,0.658809136901289,2.46303889384556,4.26726865078984,0.0903476448425673,2.2180180086249,4.34568837240723,1.30708796194816,5.16211826751108,9.017148573074,1.67213278025619,6.05074303607004,10.4293532918839,-48.227375312772,401.666556866231,851.560489045234,-9.09655443887238,0.807386823493183,10.7113280858587,-0.459874800399347,3.39555956104698,7.2509939224933,node 741,123,11.751673
814,-0.00522858939955739,0.471844942378384,0.948918474156325,109.592952657855,157.457823286169,205.322693914484,27.4149889618331,51.2387058281657,75.0624226944983,27.2961968289825,51.1027066941665,74.9092165593505,0.0618625682946101,3.12158397173987,6.18130537518513,-0.113666913585724,3.49456453614201,7.10279598586975,-1.88222386113521,4.65536853332683,11.1929609277889,-2.47902261361602,4.94648817041455,12.3719989544451,713.424406429826,1476.38161200193,2239.33881757404,2.26064759456727,19.0563472233372,35.8520468521071,-6.53673046809179,0.00154714865409593,6.53982476539998,node 814,124,10.66977
788,0.585895275871631,0.842340199565958,1.09878512326029,37.6820235140814,63.4111874234101,89.1403513327388,17.4269757539068,30.2331174636205,43.0392591733343,17.4368185594495,30.2337108604188,43.0306031613881,0.182652702341177,1.82736776106224,3.47208281978329,-0.0347686718250038,1.90479111751916,3.84435090686333,-0.544506582658274,2.96969462757108,6.48389583780043,-0.694914231864697,3.29657642850686,7.28806708887841,1640.62355033292,2050.74167538548,2460.85980043805,-4.74340680432354,4.28491194067352,13.3132306856706,-3.51390295284301,0.000666590074256367,3.51523613299153,node 788,125,0.802723
469,0.076978851367046,1.02727046396905,1.97756207657106,1058.27964900874,1153.62257219891,1248.96549538908,416.978234514339,464.433137817629,511.888041120918,417.015223563422,464.435851922116,511.85648028081,11.1493820875775,17.2440978764766,23.3388136653756,18.9667945431372,26.1540976622695,33.3414007814018,32.5676996310421,45.5900511245634,58.6124026180847,45.8999748245133,60.6909874196838,75.4820000148543,397.743026339713,1917.491628882,3437.24023142428,14.8790345238415,48.3346999964584,81.7903654690753,56.9128253665467,69.9365417670388,82.9602581675309,node 469,126,26.737098
866,0.532749578377686,1.29845439997772,2.06415922157775,36.4195477931771,113.242846056602,190.066144320026,21.4260428410006,59.6631984530536,97.9003540651065,22.7904231345094,60.9999614446851,99.2094997548608,-0.891067337951412,4.01979707877616,8.93066149550374,-1.59374706995209,4.19747804414916,9.98870315825041,-2.86324282950961,7.62961767239159,18.1224781742928,-3.80007121461012,8.11790165843058,20.0358745314713,817.51552394377,2042.06472247899,3266.61392101422,-11.3736325279839,15.5835288554336,42.5406902388512,-10.2225143872388,0.271445899017742,10.7654061852743,node 866,127,12.500684
