domatia_0,domatia_1,label,_key,length
0.999730702827424,0.000269297172575824,node 843,442,0.004979066041
0.999994412452315,5.5875476847678e-06,node 879,443,0.001532630443
0.999866168684271,0.000133831315728608,node 755,444,0.002709574977
0.999937694323779,6.23056762208926e-05,node 743,445,0.007455296787
0.999999999992653,7.34755377826167e-12,node 730,446,0.0332305874
0.999999998972505,1.02749508182344e-09,node 542,447,0.001736702907
0.999999999999669,3.30699483204873e-13,node 800,448,1.0000005e-06
0.9999993371556,6.62844399561802e-07,node 549,449,0.002937146488
0.999999999347982,6.52018040120157e-10,node 573,450,0.004845154513
5.81237112327556e-06,0.999994187628877,node 642,451,0.04289511548
0.965361197054716,0.0346388029452839,node 463,452,0.01192759295
0.999998761030488,1.23896951231887e-06,node 626,453,0.004599963091
0.999991901235665,8.09876433496359e-06,node 850,454,0.002281171423
